movieId,title,genres,title_cleaned,release_year,genres_str,combined_features,avg_rating,vibe_cluster
1887,Almost Heroes (1998),"['Adventure', 'Comedy', 'Western']",Almost Heroes,1998,adventure comedy western,Almost Heroes adventure comedy western,2.0,7
1888,Hope Floats (1998),"['Comedy', 'Drama', 'Romance']",Hope Floats,1998,comedy drama romance,Hope Floats comedy drama romance,2.6666666666666665,2
1889,Insomnia (1997),"['Drama', 'Mystery', 'Thriller']",Insomnia,1997,drama mystery thriller,Insomnia drama mystery thriller,3.75,6
1891,"Ugly, The (1997)","['Horror', 'Thriller']","Ugly, The",1997,horror thriller,"Ugly, The horror thriller",2.0,1
1892,"Perfect Murder, A (1998)",['Thriller'],"Perfect Murder, A",1998,thriller,"Perfect Murder, A thriller",3.28125,6
1893,Beyond Silence (Jenseits der Stille) (1996),['Drama'],Beyond Silence (Jenseits der Stille),1996,drama,Beyond Silence (Jenseits der Stille) drama,4.5,6
1894,Six Days Seven Nights (1998),"['Adventure', 'Comedy', 'Romance']",Six Days Seven Nights,1998,adventure comedy romance,Six Days Seven Nights adventure comedy romance,2.84375,2
1895,Can't Hardly Wait (1998),"['Comedy', 'Drama', 'Romance']",Can't Hardly Wait,1998,comedy drama romance,Can't Hardly Wait comedy drama romance,3.333333333333333,2
1897,High Art (1998),"['Drama', 'Romance']",High Art,1998,drama romance,High Art drama romance,3.5,2
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)","['Comedy', 'Drama']","Children of Heaven, The (Bacheha-Ye Aseman)",1997,comedy drama,"Children of Heaven, The (Bacheha-Ye Aseman) comedy drama",4.0,7
1902,Dream for an Insomniac (1996),"['Drama', 'Romance']",Dream for an Insomniac,1996,drama romance,Dream for an Insomniac drama romance,4.0,2
1904,Henry Fool (1997),"['Comedy', 'Drama']",Henry Fool,1997,comedy drama,Henry Fool comedy drama,3.333333333333333,7
1906,Mr. Jealousy (1997),"['Comedy', 'Romance']",Mr. Jealousy,1997,comedy romance,Mr. Jealousy comedy romance,2.5,2
1907,Mulan (1998),"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']",Mulan,1998,adventure animation children comedy drama musical romance,Mulan adventure animation children comedy drama musical romance,3.566666666666667,3
1909,"X-Files: Fight the Future, The (1998)","['Action', 'Crime', 'Mystery', 'Sci-Fi', 'Thriller']","X-Files: Fight the Future, The",1998,action crime mystery sci-fi thriller,"X-Files: Fight the Future, The action crime mystery sci-fi thriller",3.4404761904761907,4
1910,I Went Down (1997),"['Comedy', 'Crime', 'Drama']",I Went Down,1997,comedy crime drama,I Went Down comedy crime drama,2.0,6
1911,Dr. Dolittle (1998),['Comedy'],Dr. Dolittle,1998,comedy,Dr. Dolittle comedy,2.609375,7
1912,Out of Sight (1998),"['Comedy', 'Crime', 'Drama', 'Romance', 'Thriller']",Out of Sight,1998,comedy crime drama romance thriller,Out of Sight comedy crime drama romance thriller,3.859375,2
1913,Picnic at Hanging Rock (1975),"['Drama', 'Mystery']",Picnic at Hanging Rock,1975,drama mystery,Picnic at Hanging Rock drama mystery,4.0,6
1914,Smoke Signals (1998),"['Comedy', 'Drama']",Smoke Signals,1998,comedy drama,Smoke Signals comedy drama,3.388888888888889,7
1916,Buffalo '66 (a.k.a. Buffalo 66) (1998),"['Drama', 'Romance']",Buffalo '66 (a.k.a. Buffalo 66),1998,drama romance,Buffalo '66 (a.k.a. Buffalo 66) drama romance,3.4166666666666665,6
1917,Armageddon (1998),"['Action', 'Romance', 'Sci-Fi', 'Thriller']",Armageddon,1998,action romance sci-fi thriller,Armageddon action romance sci-fi thriller,3.0543478260869565,4
1918,Lethal Weapon 4 (1998),"['Action', 'Comedy', 'Crime', 'Thriller']",Lethal Weapon 4,1998,action comedy crime thriller,Lethal Weapon 4 action comedy crime thriller,2.8484848484848486,0
1919,Madeline (1998),"['Children', 'Comedy']",Madeline,1998,children comedy,Madeline children comedy,2.5,3
1920,Small Soldiers (1998),"['Animation', 'Children', 'Fantasy', 'War']",Small Soldiers,1998,animation children fantasy war,Small Soldiers animation children fantasy war,2.833333333333333,3
1921,Pi (1998),"['Drama', 'Sci-Fi', 'Thriller']",Pi,1998,drama sci-fi thriller,Pi drama sci-fi thriller,3.851063829787234,4
1922,Whatever (1998),['Drama'],Whatever,1998,drama,Whatever drama,3.5,6
1923,There's Something About Mary (1998),"['Comedy', 'Romance']",There's Something About Mary,1998,comedy romance,There's Something About Mary comedy romance,3.676190476190476,2
1924,Plan 9 from Outer Space (1959),"['Horror', 'Sci-Fi']",Plan 9 from Outer Space,1959,horror sci-fi,Plan 9 from Outer Space horror sci-fi,3.1875,4
1926,"Broadway Melody, The (1929)",['Musical'],"Broadway Melody, The",1929,musical,"Broadway Melody, The musical",3.0,7
1927,All Quiet on the Western Front (1930),"['Action', 'Drama', 'War']",All Quiet on the Western Front,1930,action drama war,All Quiet on the Western Front action drama war,4.35,5
1928,Cimarron (1931),"['Drama', 'Western']",Cimarron,1931,drama western,Cimarron drama western,3.5,6
1929,Grand Hotel (1932),"['Drama', 'Romance']",Grand Hotel,1932,drama romance,Grand Hotel drama romance,4.0,2
1931,Mutiny on the Bounty (1935),"['Adventure', 'Drama']",Mutiny on the Bounty,1935,adventure drama,Mutiny on the Bounty adventure drama,4.166666666666667,6
1932,"Great Ziegfeld, The (1936)","['Drama', 'Musical']","Great Ziegfeld, The",1936,drama musical,"Great Ziegfeld, The drama musical",3.5,6
1933,"Life of Emile Zola, The (1937)",['Drama'],"Life of Emile Zola, The",1937,drama,"Life of Emile Zola, The drama",3.0,6
1934,You Can't Take It with You (1938),"['Comedy', 'Romance']",You Can't Take It with You,1938,comedy romance,You Can't Take It with You comedy romance,3.8333333333333335,2
1936,Mrs. Miniver (1942),"['Drama', 'War']",Mrs. Miniver,1942,drama war,Mrs. Miniver drama war,4.0,5
1937,Going My Way (1944),"['Comedy', 'Drama', 'Musical']",Going My Way,1944,comedy drama musical,Going My Way comedy drama musical,3.25,7
1938,"Lost Weekend, The (1945)",['Drama'],"Lost Weekend, The",1945,drama,"Lost Weekend, The drama",4.0,6
1939,"Best Years of Our Lives, The (1946)","['Drama', 'War']","Best Years of Our Lives, The",1946,drama war,"Best Years of Our Lives, The drama war",4.0625,5
1940,Gentleman's Agreement (1947),['Drama'],Gentleman's Agreement,1947,drama,Gentleman's Agreement drama,4.0,6
1941,Hamlet (1948),['Drama'],Hamlet,1948,drama,Hamlet drama,3.5,6
1942,All the King's Men (1949),['Drama'],All the King's Men,1949,drama,All the King's Men drama,4.25,6
1944,From Here to Eternity (1953),"['Drama', 'Romance', 'War']",From Here to Eternity,1953,drama romance war,From Here to Eternity drama romance war,3.954545454545455,5
1945,On the Waterfront (1954),"['Crime', 'Drama']",On the Waterfront,1954,crime drama,On the Waterfront crime drama,4.1875,6
1946,Marty (1955),"['Drama', 'Romance']",Marty,1955,drama romance,Marty drama romance,3.8333333333333335,2
1947,West Side Story (1961),"['Drama', 'Musical', 'Romance']",West Side Story,1961,drama musical romance,West Side Story drama musical romance,3.602941176470588,2
1948,Tom Jones (1963),"['Adventure', 'Comedy', 'Romance']",Tom Jones,1963,adventure comedy romance,Tom Jones adventure comedy romance,3.642857142857143,2
1949,"Man for All Seasons, A (1966)",['Drama'],"Man for All Seasons, A",1966,drama,"Man for All Seasons, A drama",4.333333333333333,6
1950,In the Heat of the Night (1967),"['Drama', 'Mystery']",In the Heat of the Night,1967,drama mystery,In the Heat of the Night drama mystery,4.181818181818182,6
1951,Oliver! (1968),"['Drama', 'Musical']",Oliver!,1968,drama musical,Oliver! drama musical,3.571428571428572,6
1952,Midnight Cowboy (1969),['Drama'],Midnight Cowboy,1969,drama,Midnight Cowboy drama,3.954545454545455,6
1953,"French Connection, The (1971)","['Action', 'Crime', 'Thriller']","French Connection, The",1971,action crime thriller,"French Connection, The action crime thriller",3.871794871794872,0
1954,Rocky (1976),['Drama'],Rocky,1976,drama,Rocky drama,3.828125,6
1955,Kramer vs. Kramer (1979),['Drama'],Kramer vs. Kramer,1979,drama,Kramer vs. Kramer drama,3.892857142857143,6
1956,Ordinary People (1980),['Drama'],Ordinary People,1980,drama,Ordinary People drama,4.0,6
1957,Chariots of Fire (1981),['Drama'],Chariots of Fire,1981,drama,Chariots of Fire drama,4.038461538461538,6
1958,Terms of Endearment (1983),"['Comedy', 'Drama']",Terms of Endearment,1983,comedy drama,Terms of Endearment comedy drama,3.7954545454545454,7
1959,Out of Africa (1985),"['Drama', 'Romance']",Out of Africa,1985,drama romance,Out of Africa drama romance,3.6666666666666665,2
1960,"Last Emperor, The (1987)",['Drama'],"Last Emperor, The",1987,drama,"Last Emperor, The drama",3.692307692307693,6
1961,Rain Man (1988),['Drama'],Rain Man,1988,drama,Rain Man drama,3.8072916666666665,6
1962,Driving Miss Daisy (1989),['Drama'],Driving Miss Daisy,1989,drama,Driving Miss Daisy drama,3.739130434782609,6
1963,Take the Money and Run (1969),"['Comedy', 'Crime']",Take the Money and Run,1969,comedy crime,Take the Money and Run comedy crime,3.363636363636364,7
1964,Klute (1971),"['Drama', 'Mystery']",Klute,1971,drama mystery,Klute drama mystery,4.083333333333333,6
1965,Repo Man (1984),"['Comedy', 'Sci-Fi']",Repo Man,1984,comedy sci-fi,Repo Man comedy sci-fi,3.380952380952381,4
1966,Metropolitan (1990),['Comedy'],Metropolitan,1990,comedy,Metropolitan comedy,3.625,7
1967,Labyrinth (1986),"['Adventure', 'Fantasy', 'Musical']",Labyrinth,1986,adventure fantasy musical,Labyrinth adventure fantasy musical,3.821428571428572,3
1968,"Breakfast Club, The (1985)","['Comedy', 'Drama']","Breakfast Club, The",1985,comedy drama,"Breakfast Club, The comedy drama",3.7787610619469034,7
1969,"Nightmare on Elm Street 2: Freddy's Revenge, A (1985)",['Horror'],"Nightmare on Elm Street 2: Freddy's Revenge, A",1985,horror,"Nightmare on Elm Street 2: Freddy's Revenge, A horror",2.35,1
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)","['Horror', 'Thriller']","Nightmare on Elm Street 3: Dream Warriors, A",1987,horror thriller,"Nightmare on Elm Street 3: Dream Warriors, A horror thriller",2.9166666666666665,1
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)","['Horror', 'Thriller']","Nightmare on Elm Street 4: The Dream Master, A",1988,horror thriller,"Nightmare on Elm Street 4: The Dream Master, A horror thriller",2.4285714285714284,1
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",['Horror'],"Nightmare on Elm Street 5: The Dream Child, A",1989,horror,"Nightmare on Elm Street 5: The Dream Child, A horror",2.142857142857143,1
1973,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) (1991)",['Horror'],"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A)",1991,horror,"Freddy's Dead: The Final Nightmare (Nightmare on Elm Street Part 6: Freddy's Dead, A) horror",2.2,1
1974,Friday the 13th (1980),"['Horror', 'Mystery', 'Thriller']",Friday the 13th,1980,horror mystery thriller,Friday the 13th horror mystery thriller,2.875,1
1975,Friday the 13th Part 2 (1981),['Horror'],Friday the 13th Part 2,1981,horror,Friday the 13th Part 2 horror,2.5,1
1976,Friday the 13th Part 3: 3D (1982),['Horror'],Friday the 13th Part 3: 3D,1982,horror,Friday the 13th Part 3: 3D horror,2.2142857142857144,1
1977,Friday the 13th Part IV: The Final Chapter (1984),['Horror'],Friday the 13th Part IV: The Final Chapter,1984,horror,Friday the 13th Part IV: The Final Chapter horror,2.583333333333333,1
1978,Friday the 13th Part V: A New Beginning (1985),['Horror'],Friday the 13th Part V: A New Beginning,1985,horror,Friday the 13th Part V: A New Beginning horror,2.5,1
1979,Friday the 13th Part VI: Jason Lives (1986),['Horror'],Friday the 13th Part VI: Jason Lives,1986,horror,Friday the 13th Part VI: Jason Lives horror,3.25,1
1980,Friday the 13th Part VII: The New Blood (1988),['Horror'],Friday the 13th Part VII: The New Blood,1988,horror,Friday the 13th Part VII: The New Blood horror,2.0,1
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),['Horror'],Friday the 13th Part VIII: Jason Takes Manhattan,1989,horror,Friday the 13th Part VIII: Jason Takes Manhattan horror,2.0,1
1982,Halloween (1978),['Horror'],Halloween,1978,horror,Halloween horror,3.7222222222222223,1
1983,Halloween II (1981),['Horror'],Halloween II,1981,horror,Halloween II horror,2.4,1
1984,Halloween III: Season of the Witch (1982),['Horror'],Halloween III: Season of the Witch,1982,horror,Halloween III: Season of the Witch horror,2.1666666666666665,1
1985,Halloween 4: The Return of Michael Myers (1988),['Horror'],Halloween 4: The Return of Michael Myers,1988,horror,Halloween 4: The Return of Michael Myers horror,2.0,1
1986,Halloween 5: The Revenge of Michael Myers (1989),['Horror'],Halloween 5: The Revenge of Michael Myers,1989,horror,Halloween 5: The Revenge of Michael Myers horror,1.5,1
1987,Prom Night (1980),['Horror'],Prom Night,1980,horror,Prom Night horror,2.5,1
1990,Prom Night IV: Deliver Us From Evil (1992),['Horror'],Prom Night IV: Deliver Us From Evil,1992,horror,Prom Night IV: Deliver Us From Evil horror,4.0,1
1991,Child's Play (1988),"['Horror', 'Thriller']",Child's Play,1988,horror thriller,Child's Play horror thriller,2.708333333333333,1
1992,Child's Play 2 (1990),"['Horror', 'Thriller']",Child's Play 2,1990,horror thriller,Child's Play 2 horror thriller,2.375,1
1993,Child's Play 3 (1991),"['Comedy', 'Horror', 'Thriller']",Child's Play 3,1991,comedy horror thriller,Child's Play 3 comedy horror thriller,1.8,1
1994,Poltergeist (1982),"['Horror', 'Thriller']",Poltergeist,1982,horror thriller,Poltergeist horror thriller,3.425531914893617,1
1995,Poltergeist II: The Other Side (1986),"['Horror', 'Thriller']",Poltergeist II: The Other Side,1986,horror thriller,Poltergeist II: The Other Side horror thriller,1.6666666666666667,1
1996,Poltergeist III (1988),"['Horror', 'Thriller']",Poltergeist III,1988,horror thriller,Poltergeist III horror thriller,1.875,1
1997,"Exorcist, The (1973)","['Horror', 'Mystery']","Exorcist, The",1973,horror mystery,"Exorcist, The horror mystery",3.80188679245283,1
1998,Exorcist II: The Heretic (1977),['Horror'],Exorcist II: The Heretic,1977,horror,Exorcist II: The Heretic horror,1.5,1
1999,"Exorcist III, The (1990)",['Horror'],"Exorcist III, The",1990,horror,"Exorcist III, The horror",2.0,1
2000,Lethal Weapon (1987),"['Action', 'Comedy', 'Crime', 'Drama']",Lethal Weapon,1987,action comedy crime drama,Lethal Weapon action comedy crime drama,3.673333333333333,0
2001,Lethal Weapon 2 (1989),"['Action', 'Comedy', 'Crime', 'Drama']",Lethal Weapon 2,1989,action comedy crime drama,Lethal Weapon 2 action comedy crime drama,3.1808510638297878,0
2002,Lethal Weapon 3 (1992),"['Action', 'Comedy', 'Crime', 'Drama']",Lethal Weapon 3,1992,action comedy crime drama,Lethal Weapon 3 action comedy crime drama,2.9347826086956523,0
2003,Gremlins (1984),"['Comedy', 'Horror']",Gremlins,1984,comedy horror,Gremlins comedy horror,3.3780487804878048,1
2004,Gremlins 2: The New Batch (1990),"['Comedy', 'Horror']",Gremlins 2: The New Batch,1990,comedy horror,Gremlins 2: The New Batch comedy horror,3.333333333333333,1
2005,"Goonies, The (1985)","['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']","Goonies, The",1985,action adventure children comedy fantasy,"Goonies, The action adventure children comedy fantasy",3.5701754385964914,3
2006,"Mask of Zorro, The (1998)","['Action', 'Comedy', 'Romance']","Mask of Zorro, The",1998,action comedy romance,"Mask of Zorro, The action comedy romance",3.1,2
2007,Polish Wedding (1998),['Comedy'],Polish Wedding,1998,comedy,Polish Wedding comedy,3.5,7
2008,"This World, Then the Fireworks (1997)","['Crime', 'Drama', 'Film-Noir']","This World, Then the Fireworks",1997,crime drama film-noir,"This World, Then the Fireworks crime drama film-noir",3.0,6
2009,Soylent Green (1973),"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Soylent Green,1973,drama mystery sci-fi thriller,Soylent Green drama mystery sci-fi thriller,3.473684210526316,4
2010,Metropolis (1927),"['Drama', 'Sci-Fi']",Metropolis,1927,drama sci-fi,Metropolis drama sci-fi,3.857142857142857,4
2011,Back to the Future Part II (1989),"['Adventure', 'Comedy', 'Sci-Fi']",Back to the Future Part II,1989,adventure comedy sci-fi,Back to the Future Part II adventure comedy sci-fi,3.505747126436781,4
2012,Back to the Future Part III (1990),"['Adventure', 'Comedy', 'Sci-Fi', 'Western']",Back to the Future Part III,1990,adventure comedy sci-fi western,Back to the Future Part III adventure comedy sci-fi western,3.3693181818181817,4
2013,"Poseidon Adventure, The (1972)","['Action', 'Adventure', 'Drama']","Poseidon Adventure, The",1972,action adventure drama,"Poseidon Adventure, The action adventure drama",3.095238095238096,0
2014,Freaky Friday (1977),"['Children', 'Comedy', 'Fantasy']",Freaky Friday,1977,children comedy fantasy,Freaky Friday children comedy fantasy,2.625,3
2015,"Absent-Minded Professor, The (1961)","['Children', 'Comedy', 'Fantasy']","Absent-Minded Professor, The",1961,children comedy fantasy,"Absent-Minded Professor, The children comedy fantasy",3.388888888888889,3
2016,"Apple Dumpling Gang Rides Again, The (1979)","['Children', 'Comedy', 'Western']","Apple Dumpling Gang Rides Again, The",1979,children comedy western,"Apple Dumpling Gang Rides Again, The children comedy western",2.875,7
2017,Babes in Toyland (1961),"['Children', 'Fantasy', 'Musical']",Babes in Toyland,1961,children fantasy musical,Babes in Toyland children fantasy musical,3.1,3
2018,Bambi (1942),"['Animation', 'Children', 'Drama']",Bambi,1942,animation children drama,Bambi animation children drama,3.3684210526315788,3
2019,Seven Samurai (Shichinin no samurai) (1954),"['Action', 'Adventure', 'Drama']",Seven Samurai (Shichinin no samurai),1954,action adventure drama,Seven Samurai (Shichinin no samurai) action adventure drama,4.1875,0
2020,Dangerous Liaisons (1988),"['Drama', 'Romance']",Dangerous Liaisons,1988,drama romance,Dangerous Liaisons drama romance,4.0,2
